year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2014,TZA,Food,All,Core,61.28312433,51.42428786,83.91264058
2015,TZA,Food,All,Core,61.3099613,51.87406297,84.60951837
2016,TZA,Food,All,Core,61.3099613,51.87406297,84.60951837
2006,TZA,Food,Female,Core,53.39172622,40.77961134,76.37814737
2007,TZA,Food,Female,Core,53.39172622,40.77961134,76.37814737
2008,TZA,Food,Female,Core,53.39172622,40.77961134,76.37814737
2009,TZA,Food,Female,Core,52.82736941,42.42878446,80.31591378
2010,TZA,Food,Female,Core,55.15648052,44.67766003,81.00165131
2011,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2012,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2013,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2014,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2015,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2016,TZA,Food,Female,Core,63.64013536,52.1739119,81.98271673
2006,TZA,Food,Male,Core,42.98819312,32.8335855,76.37814737
2007,TZA,Food,Male,Core,42.98819312,32.8335855,76.37814737
2008,TZA,Food,Male,Core,42.98819312,32.8335855,76.37814737
2009,TZA,Food,Male,Core,43.68058509,35.08246106,80.31591378
2010,TZA,Food,Male,Core,42.75552511,34.63268137,81.00165131
2011,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2012,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2013,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2014,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2015,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2016,TZA,Food,Male,Core,61.62852463,50.52473878,81.98271673
2006,UGA,Food,All,Core,67.21675286,45.42728636,67.5832801
2007,UGA,Food,All,Core,67.21675286,45.42728636,67.5832801
2008,UGA,Food,All,Core,67.21675286,45.42728636,67.5832801
2009,UGA,Food,All,Core,67.21675286,45.42728636,67.5832801
2010,UGA,Food,All,Core,67.21675286,45.42728636,67.5832801
2011,UGA,Food,All,Core,71.3584477,52.92353823,74.16576444
2012,UGA,Food,All,Core,70.24605539,52.17391304,74.27308587
2013,UGA,Food,All,Core,70.24605539,52.17391304,74.27308587
2014,UGA,Food,All,Core,70.24605539,52.17391304,74.27308587
2015,UGA,Food,All,Core,70.24605539,52.17391304,74.27308587
2016,UGA,Food,All,Core,79.48894852,60.11994003,75.63308001
2006,UGA,Food,Female,Core,72.98453041,49.32533962,67.5832801
2007,UGA,Food,Female,Core,72.98453041,49.32533962,67.5832801
2008,UGA,Food,Female,Core,72.98453041,49.32533962,67.5832801
2009,UGA,Food,Female,Core,72.98453041,49.32533962,67.5832801
2010,UGA,Food,Female,Core,72.98453041,49.32533962,67.5832801
2011,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2012,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2013,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2014,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2015,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2016,UGA,Food,Female,Core,78.6357957,58.32083901,74.16576444
2006,UGA,Food,Male,Core,61.67081446,41.67915928,67.5832801
2007,UGA,Food,Male,Core,61.67081446,41.67915928,67.5832801
2008,UGA,Food,Male,Core,61.67081446,41.67915928,67.5832801
2009,UGA,Food,Male,Core,61.67081446,41.67915928,67.5832801
2010,UGA,Food,Male,Core,61.67081446,41.67915928,67.5832801
2011,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2012,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2013,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2014,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2015,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2016,UGA,Food,Male,Core,64.08110047,47.52623803,74.16576444
2006,UKR,Food,All,Core,73.78880029,69.11544228,93.66657543
2007,UKR,Food,All,Core,73.78880029,69.11544228,93.66657543
2008,UKR,Food,All,Core,73.78880029,69.11544228,93.66657543
2009,UKR,Food,All,Core,73.78880029,69.11544228,93.66657543
2010,UKR,Food,All,Core,73.78880029,69.11544228,93.66657543
2006,UKR,Food,Female,Core,73.94886398,69.26536846,93.66657543
2007,UKR,Food,Female,Core,73.94886398,69.26536846,93.66657543
2008,UKR,Food,Female,Core,73.94886398,69.26536846,93.66657543
2009,UKR,Food,Female,Core,73.94886398,69.26536846,93.66657543
2010,UKR,Food,Female,Core,73.94886398,69.26536846,93.66657543
2006,UKR,Food,Male,Core,73.7888009,69.11544285,93.66657543
2007,UKR,Food,Male,Core,73.7888009,69.11544285,93.66657543
2008,UKR,Food,Male,Core,73.7888009,69.11544285,93.66657543
2009,UKR,Food,Male,Core,73.7888009,69.11544285,93.66657543
2010,UKR,Food,Male,Core,73.7888009,69.11544285,93.66657543
2006,URY,Food,All,Core,82.97063389,82.60869565,99.5637755
2007,URY,Food,All,Core,86.94532993,86.94532993,100
2008,URY,Food,All,Core,86.94532993,86.94532993,100
2009,URY,Food,All,Core,86.94532993,86.94532993,100
2010,URY,Food,All,Core,86.94532993,86.94532993,100
2011,URY,Food,All,Core,85.6931033,85.6931033,100
2012,URY,Food,All,Core,85.6931033,85.6931033,100
2013,URY,Food,All,Core,85.6931033,85.6931033,100
2014,URY,Food,All,Core,85.6931033,85.6931033,100
2015,URY,Food,All,Core,85.6931033,85.6931033,100
2016,URY,Food,All,Core,85.6931033,85.6931033,100
2006,URY,Food,Female,Core,86.28343625,85.90704676,99.5637755
2007,URY,Food,Female,Core,87.86527844,87.86527844,100
2008,URY,Food,Female,Core,87.86527844,87.86527844,100
2009,URY,Food,Female,Core,87.86527844,87.86527844,100
2010,URY,Food,Female,Core,87.86527844,87.86527844,100
2011,URY,Food,Female,Core,86.36785293,86.36785293,100
2012,URY,Food,Female,Core,86.36785293,86.36785293,100
2013,URY,Food,Female,Core,86.36785293,86.36785293,100
2014,URY,Food,Female,Core,86.36785293,86.36785293,100
2015,URY,Food,Female,Core,86.36785293,86.36785293,100
2016,URY,Food,Female,Core,86.36785293,86.36785293,100
2006,URY,Food,Male,Core,79.65783123,79.31034426,99.5637755
2007,URY,Food,Male,Core,82.96179158,82.96179158,100
2008,URY,Food,Male,Core,82.96179158,82.96179158,100
2009,URY,Food,Male,Core,82.96179158,82.96179158,100
2010,URY,Food,Male,Core,82.96179158,82.96179158,100
2011,URY,Food,Male,Core,81.49149483,81.49149483,100
2012,URY,Food,Male,Core,81.49149483,81.49149483,100
2013,URY,Food,Male,Core,81.49149483,81.49149483,100
2014,URY,Food,Male,Core,81.49149483,81.49149483,100
2015,URY,Food,Male,Core,81.49149483,81.49149483,100
2016,URY,Food,Male,Core,81.49149483,81.49149483,100
2006,USA,Food,All,Core,97.43559194,97.43559194,100
2007,USA,Food,All,Core,97.43559194,97.43559194,100
2008,USA,Food,All,Core,97.43559194,97.43559194,100
2009,USA,Food,All,Core,98.87018505,98.87018505,100
2010,USA,Food,All,Core,98.87018505,98.87018505,100
2011,USA,Food,All,Core,98.87018505,98.87018505,100
2012,USA,Food,All,Core,100,100,100
2013,USA,Food,All,Core,100,100,100
2014,USA,Food,All,Core,100,100,100
2015,USA,Food,All,Core,100,100,100
2016,USA,Food,All,Core,100,100,100
2006,USA,Food,Female,Core,99.71349628,99.71349628,100
2007,USA,Food,Female,Core,99.71349628,99.71349628,100
2008,USA,Food,Female,Core,99.71349628,99.71349628,100
2009,USA,Food,Female,Core,100,100,100
2010,USA,Food,Female,Core,100,100,100
2011,USA,Food,Female,Core,100,100,100
2012,USA,Food,Female,Core,100,100,100
2013,USA,Food,Female,Core,100,100,100
2014,USA,Food,Female,Core,100,100,100
2015,USA,Food,Female,Core,100,100,100
